#   nx       ny       nz     intrinsic 0+                               
    0.00   12.00    4.50     -62.84     -82.43
    0.00   12.00    5.00     -62.11     -82.25
    0.00   12.00    5.50     -62.00     -77.00
    0.00   12.00    6.00     -61.68     -75.49
    0.00   12.00    6.50     -61.42     -74.52
    0.00   12.00    7.00     -61.22     -74.00
    0.00   12.00    7.50     -61.06     -73.72
    0.00   12.00    8.00     -60.93     -73.50
    0.00   12.00    8.50     -60.83     -73.14
    0.00   12.00    9.00     -60.76     -72.39
    0.00   12.00    9.50     -60.70     -71.09
    0.00   12.00   10.00     -60.65     -70.06
    0.00   12.00   10.50     -60.58     -70.14
    0.00   12.00   11.00     -60.48     -70.17
    0.00   12.00   11.50     -60.36     -70.17
    0.00   12.00   12.00     -60.22     -70.14
    0.00   12.00   12.50     -60.06     -70.08
    0.00   12.00   13.00     -59.88     -70.00
    0.00   12.00   13.50     -59.69     -69.90
    0.00   12.00   14.00     -59.49     -69.79
    0.00   12.00   14.50     -59.28     -69.65
    0.00   12.00   15.00     -59.05     -69.50
    0.00   12.00   15.50     -58.83     -69.35
    0.00   12.00   16.00     -58.59     -69.17
    0.00   12.00   16.50     -58.35     -68.99

    0.00   12.50    2.00     -62.11     -72.22
    0.00   12.50    2.50     -63.12     -75.72
    0.00   12.50    3.00     -63.45     -78.35
    0.00   12.50    3.50     -63.31     -80.17
    0.00   12.50    4.00     -62.88     -81.30
    0.00   12.50    4.50     -62.25     -81.77
    0.00   12.50    5.00     -61.50     -81.70
    0.00   12.50    5.50     -61.68     -75.49
    0.00   12.50    6.00     -61.42     -74.50
    0.00   12.50    6.50     -61.22     -74.00
    0.00   12.50    7.00     -61.06     -73.72
    0.00   12.50    7.50     -60.93     -73.49
    0.00   12.50    8.00     -60.83     -73.13
    0.00   12.50    8.50     -60.76     -72.40
    0.00   12.50    9.00     -60.70     -71.09
    0.00   12.50    9.50     -60.65     -70.05
    0.00   12.50   10.00     -60.58     -70.12
    0.00   12.50   10.50     -60.48     -70.16
    0.00   12.50   11.00     -60.36     -70.16
    0.00   12.50   11.50     -60.22     -70.13
    0.00   12.50   12.00     -60.06     -70.07
    0.00   12.50   12.50     -59.88     -69.99
    0.00   12.50   13.00     -59.69     -69.89
    0.00   12.50   13.50     -59.49     -69.77
    0.00   12.50   14.00     -59.28     -69.64
    0.00   12.50   14.50     -59.05     -69.49
    0.00   12.50   15.00     -58.83     -69.33
    0.00   12.50   15.50     -58.59     -69.16
    0.00   12.50   16.00     -58.35     -68.97
    0.00   12.50   16.50     -58.11     -68.79

    0.00   13.00    2.00     -62.17     -72.45
    0.00   13.00    2.50     -62.92     -75.48
    0.00   13.00    3.00     -63.08     -77.77
    0.00   13.00    3.50     -62.84     -79.47
    0.00   13.00    4.00     -62.35     -80.57
    0.00   13.00    4.50     -61.69     -81.09
    0.00   13.00    5.00     -61.68     -75.48
    0.00   13.00    5.50     -61.42     -74.54
    0.00   13.00    6.00     -61.22     -73.99
    0.00   13.00    6.50     -61.06     -73.72
    0.00   13.00    7.00     -60.93     -73.50
    0.00   13.00    7.50     -60.83     -73.15
    0.00   13.00    8.00     -60.76     -72.41
    0.00   13.00    8.50     -60.70     -71.09
    0.00   13.00    9.00     -60.65     -70.05
    0.00   13.00    9.50     -60.58     -70.12
    0.00   13.00   10.00     -60.48     -70.15
    0.00   13.00   10.50     -60.36     -70.15
    0.00   13.00   11.00     -60.22     -70.11
    0.00   13.00   11.50     -60.06     -70.06
    0.00   13.00   12.00     -59.88     -69.98
    0.00   13.00   12.50     -59.69     -69.88
    0.00   13.00   13.00     -59.49     -69.76
    0.00   13.00   13.50     -59.28     -69.62
    0.00   13.00   14.00     -59.05     -69.47
    0.00   13.00   14.50     -58.83     -69.31
    0.00   13.00   15.00     -58.59     -69.14
    0.00   13.00   15.50     -58.35     -68.96
    0.00   13.00   16.00     -58.11     -68.77
    0.00   13.00   16.50     -57.87     -68.57

    0.00   13.50    2.00     -62.17     -72.64
    0.00   13.50    2.50     -62.70     -75.24
    0.00   13.50    3.00     -62.71     -77.25
    0.00   13.50    3.50     -62.39     -78.80
    0.00   13.50    4.00     -61.84     -79.85
    0.00   13.50    4.50     -61.68     -75.48
    0.00   13.50    5.00     -61.42     -74.44
    0.00   13.50    5.50     -61.22     -73.97
    0.00   13.50    6.00     -61.06     -73.71
    0.00   13.50    6.50     -60.93     -73.50
    0.00   13.50    7.00     -60.83     -73.14
    0.00   13.50    7.50     -60.76     -72.40
    0.00   13.50    8.00     -60.70     -71.08
    0.00   13.50    8.50     -60.65     -70.05
    0.00   13.50    9.00     -60.58     -70.11
    0.00   13.50    9.50     -60.48     -70.14
    0.00   13.50   10.00     -60.36     -70.14
    0.00   13.50   10.50     -60.22     -70.11
    0.00   13.50   11.00     -60.06     -70.05
    0.00   13.50   11.50     -59.88     -69.97
    0.00   13.50   12.00     -59.69     -69.86
    0.00   13.50   12.50     -59.49     -69.74
    0.00   13.50   13.00     -59.28     -69.61
    0.00   13.50   13.50     -59.05     -69.46
    0.00   13.50   14.00     -58.83     -69.29
    0.00   13.50   14.50     -58.59     -69.12
    0.00   13.50   15.00     -58.35     -68.94
    0.00   13.50   15.50     -58.11     -68.75
    0.00   13.50   16.00     -57.87     -68.55
    0.00   13.50   16.50     -57.62     -68.35

    0.00   14.00    2.00     -62.12     -73.48
    0.00   14.00    2.50     -62.46     -75.03
    0.00   14.00    3.00     -62.35     -76.77
    0.00   14.00    3.50     -61.96     -78.15
    0.00   14.00    4.00     -61.36     -79.13
    0.00   14.00    4.50     -61.42     -74.54
    0.00   14.00    5.00     -61.22     -73.94
    0.00   14.00    5.50     -61.06     -73.71
    0.00   14.00    6.00     -60.93     -73.51
    0.00   14.00    6.50     -60.83     -73.15
    0.00   14.00    7.00     -60.76     -72.41
    0.00   14.00    7.50     -60.70     -71.09
    0.00   14.00    8.00     -60.65     -70.05
    0.00   14.00    8.50     -60.58     -70.11
    0.00   14.00    9.00     -60.48     -70.14
    0.00   14.00    9.50     -60.36     -70.14
    0.00   14.00   10.00     -60.22     -70.10
    0.00   14.00   10.50     -60.06     -70.04
    0.00   14.00   11.00     -59.88     -69.96
    0.00   14.00   11.50     -59.69     -69.85
    0.00   14.00   12.00     -59.49     -69.73
    0.00   14.00   12.50     -59.28     -69.60
    0.00   14.00   13.00     -59.05     -69.44
    0.00   14.00   13.50     -58.83     -69.28
    0.00   14.00   14.00     -58.59     -69.11
    0.00   14.00   14.50     -58.35     -68.93
    0.00   14.00   15.00     -58.11     -68.74
    0.00   14.00   15.50     -57.87     -68.54
    0.00   14.00   16.00     -57.62     -68.34
    0.00   14.00   16.50     -57.37     -68.13

    0.00   14.50    2.00     -62.04     -73.67
    0.00   14.50    2.50     -62.21     -74.79
    0.00   14.50    3.00     -62.00     -76.32
    0.00   14.50    3.50     -61.53     -78.18
    0.00   14.50    4.00     -61.42     -74.53
    0.00   14.50    4.50     -61.22     -73.91
    0.00   14.50    5.00     -61.06     -73.69
    0.00   14.50    5.50     -60.93     -73.51
    0.00   14.50    6.00     -60.83     -73.16
    0.00   14.50    6.50     -60.76     -72.44
    0.00   14.50    7.00     -60.70     -71.09
    0.00   14.50    7.50     -60.65     -70.06
    0.00   14.50    8.00     -60.58     -70.12
    0.00   14.50    8.50     -60.48     -70.14
    0.00   14.50    9.00     -60.36     -70.14
    0.00   14.50    9.50     -60.22     -70.10
    0.00   14.50   10.00     -60.06     -70.04
    0.00   14.50   10.50     -59.88     -69.95
    0.00   14.50   11.00     -59.69     -69.85
    0.00   14.50   11.50     -59.49     -69.72
    0.00   14.50   12.00     -59.28     -69.59
    0.00   14.50   12.50     -59.05     -69.43
    0.00   14.50   13.00     -58.83     -69.27
    0.00   14.50   13.50     -58.59     -69.10
    0.00   14.50   14.00     -58.35     -68.91
    0.00   14.50   14.50     -58.11     -68.72
    0.00   14.50   15.00     -57.87     -68.52
    0.00   14.50   15.50     -57.62     -68.32
    0.00   14.50   16.00     -57.37     -68.11
    0.00   14.50   16.50     -57.12     -67.90

    0.00   15.00    2.00     -61.92     -73.83
    0.00   15.00    2.50     -61.94     -74.59
    0.00   15.00    3.00     -61.65     -75.90
    0.00   15.00    3.50     -61.13     -77.65
    0.00   15.00    4.00     -61.22     -74.01
    0.00   15.00    4.50     -61.06     -73.75
    0.00   15.00    5.00     -60.93     -73.52
    0.00   15.00    5.50     -60.83     -73.18
    0.00   15.00    6.00     -60.76     -72.44
    0.00   15.00    6.50     -60.70     -71.13
    0.00   15.00    7.00     -60.65     -70.07
    0.00   15.00    7.50     -60.58     -70.13
    0.00   15.00    8.00     -60.48     -70.15
    0.00   15.00    8.50     -60.36     -70.14
    0.00   15.00    9.00     -60.22     -70.10
    0.00   15.00    9.50     -60.06     -70.04
    0.00   15.00   10.00     -59.88     -69.95
    0.00   15.00   10.50     -59.69     -69.84
    0.00   15.00   11.00     -59.49     -69.72
    0.00   15.00   11.50     -59.28     -69.58
    0.00   15.00   12.00     -59.05     -69.43
    0.00   15.00   12.50     -58.83     -69.26
    0.00   15.00   13.00     -58.59     -69.09
    0.00   15.00   13.50     -58.35     -68.90
    0.00   15.00   14.00     -58.11     -68.71
    0.00   15.00   14.50     -57.87     -68.51
    0.00   15.00   15.00     -57.62     -68.31
    0.00   15.00   15.50     -57.37     -68.10
    0.00   15.00   16.00     -57.12     -67.89
    0.00   15.00   16.50     -56.87     -67.67

    0.00   15.50    2.00     -61.77     -73.98
    0.00   15.50    2.50     -61.68     -74.41
    0.00   15.50    3.00     -61.30     -76.30
    0.00   15.50    3.50     -61.22     -74.01
    0.00   15.50    4.00     -61.06     -73.75
    0.00   15.50    4.50     -60.93     -73.51
    0.00   15.50    5.00     -60.83     -73.21
    0.00   15.50    5.50     -60.76     -72.46
    0.00   15.50    6.00     -60.70     -71.14
    0.00   15.50    6.50     -60.65     -70.09
    0.00   15.50    7.00     -60.58     -70.14
    0.00   15.50    7.50     -60.48     -70.16
    0.00   15.50    8.00     -60.36     -70.15
    0.00   15.50    8.50     -60.22     -70.11
    0.00   15.50    9.00     -60.06     -70.04
    0.00   15.50    9.50     -59.88     -69.96
    0.00   15.50   10.00     -59.69     -69.85
    0.00   15.50   10.50     -59.49     -69.72
    0.00   15.50   11.00     -59.28     -69.58
    0.00   15.50   11.50     -59.05     -69.43
    0.00   15.50   12.00     -58.83     -69.26
    0.00   15.50   12.50     -58.59     -69.09
    0.00   15.50   13.00     -58.35     -68.90
    0.00   15.50   13.50     -58.11     -68.71
    0.00   15.50   14.00     -57.87     -68.51
    0.00   15.50   14.50     -57.62     -68.30
    0.00   15.50   15.00     -57.37     -68.09
    0.00   15.50   15.50     -57.12     -67.88
    0.00   15.50   16.00     -56.87     -67.67
    0.00   15.50   16.50     -56.62     -67.45

    0.00   16.00    2.00     -61.60     -74.07
    0.00   16.00    2.50     -61.40     -74.24
    0.00   16.00    3.00     -61.22     -74.01
    0.00   16.00    3.50     -61.06     -73.74
    0.00   16.00    4.00     -60.93     -73.52
    0.00   16.00    4.50     -60.83     -73.22
    0.00   16.00    5.00     -60.76     -72.50
    0.00   16.00    5.50     -60.70     -71.17
    0.00   16.00    6.00     -60.65     -70.11
    0.00   16.00    6.50     -60.58     -70.17
    0.00   16.00    7.00     -60.48     -70.18
    0.00   16.00    7.50     -60.36     -70.17
    0.00   16.00    8.00     -60.22     -70.12
    0.00   16.00    8.50     -60.06     -70.05
    0.00   16.00    9.00     -59.88     -69.96
    0.00   16.00    9.50     -59.69     -69.85
    0.00   16.00   10.00     -59.49     -69.72
    0.00   16.00   10.50     -59.28     -69.58
    0.00   16.00   11.00     -59.05     -69.42
    0.00   16.00   11.50     -58.83     -69.25
    0.00   16.00   12.00     -58.59     -69.07
    0.00   16.00   12.50     -58.35     -68.89
    0.00   16.00   13.00     -58.11     -68.69
    0.00   16.00   13.50     -57.87     -68.49
    0.00   16.00   14.00     -57.62     -68.29
    0.00   16.00   14.50     -57.37     -68.08
    0.00   16.00   15.00     -57.12     -67.86
    0.00   16.00   15.50     -56.87     -67.65
    0.00   16.00   16.00     -56.62     -67.43
    0.00   16.00   16.50     -56.37     -67.21

    0.00   16.50    2.00     -61.41     -74.18
    0.00   16.50    2.50     -61.22     -73.69
    0.00   16.50    3.00     -61.06     -73.57
    0.00   16.50    3.50     -60.93     -73.54
    0.00   16.50    4.00     -60.83     -73.21
    0.00   16.50    4.50     -60.76     -72.51
    0.00   16.50    5.00     -60.70     -71.20
    0.00   16.50    5.50     -60.65     -70.15
    0.00   16.50    6.00     -60.58     -70.19
    0.00   16.50    6.50     -60.48     -70.21
    0.00   16.50    7.00     -60.36     -70.19
    0.00   16.50    7.50     -60.22     -70.14
    0.00   16.50    8.00     -60.06     -70.07
    0.00   16.50    8.50     -59.88     -69.97
    0.00   16.50    9.00     -59.69     -69.86
    0.00   16.50    9.50     -59.49     -69.73
    0.00   16.50   10.00     -59.28     -69.58
    0.00   16.50   10.50     -59.05     -69.43
    0.00   16.50   11.00     -58.83     -69.25
    0.00   16.50   11.50     -58.59     -69.07
    0.00   16.50   12.00     -58.35     -68.89
    0.00   16.50   12.50     -58.11     -68.69
    0.00   16.50   13.00     -57.87     -68.49
    0.00   16.50   13.50     -57.62     -68.28
    0.00   16.50   14.00     -57.37     -68.07
    0.00   16.50   14.50     -57.12     -67.86
    0.00   16.50   15.00     -56.87     -67.64
    0.00   16.50   15.50     -56.62     -67.42
    0.00   16.50   16.00     -56.37     -67.20
    0.00   16.50   16.50     -56.12     -66.97

